step,iStep,iterAll,iter,tSimu,res0,res1,res2,res3,res4,res5,curDtImplicit,curDtMin,CFLNow,nLimInc,alphaMinInc,nLimBeta,minBeta,nLimAlpha,minAlpha,tWall,telapsed,trec,trhs,tcomm,tLim,tLimiterA,tLimiterB,fluxWall0,fluxWall1,fluxWall2,fluxWall3,fluxWall4,fluxWall5,CL,CD,AoA
1,1,18,18,0.0000000000e+00,2.1367734232e+05,5.7337748601e+04,3.0444573029e+04,5.0019536079e+04,3.0857626075e+05,7.0482434242e+07,2.0000000000e+30,6.3680377610e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,2.7139418812e+02,5.7879638270e+00,2.7730215500e-01,2.1957728630e+00,1.9512208740e+00,2.4340000095e-06,0.0000000000e+00,8.8325068001e-01,0.0000000000e+00,-1.1566721254e+02,-5.0339864783e+05,8.2146201788e+04,9.1855750745e-18,2.3884220758e+04,5.5190442970e-01,2.5731013037e-02,2.7500000000e+00
1,1,19,19,0.0000000000e+00,2.0533086849e+05,5.6499329677e+04,2.9878631659e+04,4.8930886771e+04,3.2568140165e+05,7.0800183657e+07,2.0000000000e+30,6.3677919586e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,2.7721433193e+02,5.8194120700e+00,2.8080426600e-01,2.1905677010e+00,1.9776176030e+00,3.1139999805e-06,0.0000000000e+00,8.9366849899e-01,0.0000000000e+00,-8.3561029009e+01,-5.0343589684e+05,8.2169261960e+04,8.6727811649e-18,2.4032737894e+04,5.5204898998e-01,2.5954147241e-02,2.7500000000e+00
1,1,20,20,0.0000000000e+00,1.9655925634e+05,5.5932225285e+04,2.9517595638e+04,4.8060938912e+04,3.5035812993e+05,7.1132784186e+07,2.0000000000e+30,6.3674790244e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,2.8303510582e+02,5.8200186930e+00,2.7966689100e-01,2.2027174900e+00,1.9685420300e+00,3.1779999858e-06,0.0000000000e+00,8.8140882900e-01,0.0000000000e+00,-5.1385057458e+01,-5.0347842660e+05,8.2195079858e+04,8.6117935210e-18,2.4176434847e+04,5.5221205443e-01,2.6178640191e-02,2.7500000000e+00
1,1,21,21,0.0000000000e+00,1.8735958959e+05,5.5672504048e+04,2.9305284419e+04,4.7390393602e+04,3.7939812924e+05,7.1467751373e+07,2.0000000000e+30,6.3672065478e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,2.8870062810e+02,5.6648116270e+00,2.8018634000e-01,2.1904439350e+00,1.8240117530e+00,2.8730000281e-06,0.0000000000e+00,8.8630460898e-01,0.0000000000e+00,-1.9613782423e+01,-5.0352384691e+05,8.2223392610e+04,9.2362810480e-18,2.4316013260e+04,5.5239201017e-01,2.6401219419e-02,2.7500000000e+00
1,1,22,22,0.0000000000e+00,1.7778439170e+05,5.5775327301e+04,2.9196303612e+04,4.6865861500e+04,4.1231482884e+05,7.1791447916e+07,2.0000000000e+30,6.3670978768e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,2.9443050743e+02,5.7291583720e+00,2.7909257400e-01,2.1933719000e+00,1.8901406090e+00,2.2350000108e-06,0.0000000000e+00,8.9274502206e-01,0.0000000000e+00,1.1332708265e+01,-5.0356973379e+05,8.2253252680e+04,8.0293942305e-18,2.4452076293e+04,5.5258262712e-01,2.6618756966e-02,2.7500000000e+00
1,1,23,23,0.0000000000e+00,1.6791764788e+05,5.6442020213e+04,2.9186285651e+04,4.6465472776e+04,4.4750998514e+05,7.2085023008e+07,2.0000000000e+30,6.3672841296e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.0036694253e+02,5.9357172580e+00,2.7683169300e-01,2.1915760470e+00,2.1128896680e+00,2.6569999818e-06,0.0000000000e+00,8.8138700596e-01,0.0000000000e+00,4.1106076350e+01,-5.0361390698e+05,8.2283598281e+04,1.0124034579e-17,2.4585140752e+04,5.5277688448e-01,2.6828570027e-02,2.7500000000e+00
1,1,24,24,0.0000000000e+00,1.5779398543e+05,5.7468935259e+04,2.9274233779e+04,4.6189340487e+04,4.8235394944e+05,7.2344407363e+07,2.0000000000e+30,6.3678913963e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.0611719761e+02,5.7495247220e+00,2.7747796300e-01,2.1873443040e+00,1.9078865260e+00,3.5660000322e-06,0.0000000000e+00,8.9024821498e-01,0.0000000000e+00,6.9385940142e+01,-5.0365458768e+05,8.2313534766e+04,1.4600881256e-17,2.4715644334e+04,5.5296887530e-01,2.7028217544e-02,2.7500000000e+00
1,1,25,25,0.0000000000e+00,1.4747709118e+05,5.8693494557e+04,2.9431841577e+04,4.6000154307e+04,5.1611760022e+05,7.2566280578e+07,2.0000000000e+30,6.3690259297e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.1192105516e+02,5.8031399230e+00,2.8243336800e-01,2.1969366000e+00,1.9779703360e+00,3.2620000070e-06,0.0000000000e+00,8.8351085100e-01,0.0000000000e+00,9.5839990806e+01,-5.0369045744e+05,8.2342340660e+04,1.3017269343e-17,2.4843947049e+04,5.5315385986e-01,2.7215234215e-02,2.7500000000e+00
1,1,26,26,0.0000000000e+00,1.3712202293e+05,6.0009820760e+04,2.9665009114e+04,4.5868123662e+04,5.4868999486e+05,7.2751658685e+07,2.0000000000e+30,6.3707618823e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.1765993985e+02,5.7381315490e+00,2.7829744900e-01,2.2412191490e+00,1.8880545250e+00,4.5609999688e-06,0.0000000000e+00,8.9568131099e-01,0.0000000000e+00,1.2014857151e+02,-5.0372070828e+05,8.2369389020e+04,1.2697426540e-17,2.4970338625e+04,5.5332772945e-01,2.7387270241e-02,2.7500000000e+00
1,1,27,27,0.0000000000e+00,1.2700242920e+05,6.1368335626e+04,2.9961277130e+04,4.5784452884e+04,5.7983694093e+05,7.2901852364e+07,2.0000000000e+30,6.3731338595e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.2352317124e+02,5.8625010380e+00,2.8257168600e-01,2.2385217630e+00,2.0028151660e+00,3.4370000321e-06,0.0000000000e+00,8.9983542198e-01,0.0000000000e+00,1.4207990652e+02,-5.0374509353e+05,8.2394107426e+04,8.5793634612e-18,2.5095053846e+04,5.5348671328e-01,2.7542583810e-02,2.7500000000e+00
1,1,28,28,0.0000000000e+00,1.1727216440e+05,6.2741912460e+04,3.0296041759e+04,4.5734840873e+04,6.0926687397e+05,7.3025916277e+07,2.0000000000e+30,6.3761351190e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.2935462073e+02,5.8306725720e+00,2.7813494200e-01,2.2057631910e+00,1.9987479450e+00,3.4789999859e-06,0.0000000000e+00,8.8522348395e-01,0.0000000000e+00,1.6156659194e+02,-5.0376391777e+05,8.2415983370e+04,8.2729728280e-18,2.5218284832e+04,5.5362739002e-01,2.7680556713e-02,2.7500000000e+00
1,1,29,29,0.0000000000e+00,1.0802045757e+05,6.4109164210e+04,3.0642580436e+04,4.5695105139e+04,6.3674355687e+05,7.3128228076e+07,2.0000000000e+30,6.3797201932e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.3513844817e+02,5.7831095340e+00,2.7918230000e-01,2.2250065230e+00,1.9184471460e+00,2.2469999976e-06,0.0000000000e+00,8.8746056698e-01,0.0000000000e+00,1.7873451230e+02,-5.0377791859e+05,8.2434590770e+04,5.9280745665e-18,2.5340184117e+04,5.5374685656e-01,2.7801897160e-02,2.7500000000e+00
1,1,30,30,0.0000000000e+00,9.9670828455e+04,6.5461798225e+04,3.0962042246e+04,4.5648200916e+04,6.6213920375e+05,7.3211038618e+07,2.0000000000e+30,6.3838101106e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.4091195257e+02,5.7727845400e+00,2.8034311600e-01,2.1911351160e+00,1.9426653160e+00,2.5260000029e-06,0.0000000000e+00,8.8261194101e-01,0.0000000000e+00,1.9387410220e+02,-5.0378805800e+05,8.2449641458e+04,1.0096108792e-17,2.5460861350e+04,5.5384308326e-01,2.7908463334e-02,2.7500000000e+00
1,1,31,31,0.0000000000e+00,9.2759859730e+04,6.6773504125e+04,3.1234329281e+04,4.5584922043e+04,6.8531598684e+05,7.3273323521e+07,2.0000000000e+30,6.3882976278e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.4671717697e+02,5.8044978980e+00,2.7837897400e-01,2.2101663950e+00,1.9758758140e+00,3.2660000215e-06,0.0000000000e+00,8.8636709901e-01,0.0000000000e+00,2.0737150284e+02,-5.0379528892e+05,8.2461066337e+04,1.0542644468e-17,2.5580382494e+04,5.5391548131e-01,2.8002827076e-02,2.7500000000e+00
1,1,32,32,0.0000000000e+00,8.7708096601e+04,6.8041837046e+04,3.1457261003e+04,4.5496229674e+04,7.0624063566e+05,7.3330149013e+07,2.0000000000e+30,6.3930518800e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.5245404867e+02,5.7361018410e+00,2.7724219300e-01,2.1992510480e+00,1.9167650130e+00,3.8370000084e-06,0.0000000000e+00,8.8131752500e-01,0.0000000000e+00,2.1962584439e+02,-5.0380036329e+05,8.2469098268e+04,1.2097062952e-17,2.5698775985e+04,5.5396548630e-01,2.8087744929e-02,2.7500000000e+00
1,1,33,33,0.0000000000e+00,8.4629183499e+04,6.9255494626e+04,3.1616077649e+04,4.5373877910e+04,7.2479292338e+05,7.3387400908e+07,2.0000000000e+30,6.3979310763e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.5829885549e+02,5.8440816830e+00,2.8092955500e-01,2.1902338410e+00,2.0135437910e+00,2.7439999712e-06,0.0000000000e+00,8.8480333598e-01,0.0000000000e+00,2.3097758919e+02,-5.0380371787e+05,8.2474305056e+04,1.6783101340e-17,2.5816044244e+04,5.5399680293e-01,2.8165687382e-02,2.7500000000e+00
1,1,34,34,0.0000000000e+00,8.3480996132e+04,7.0400898533e+04,3.1707819352e+04,4.5212221241e+04,7.4086888647e+05,7.3437691751e+07,2.0000000000e+30,6.4027892790e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.6418553311e+02,5.8859713120e+00,2.7911173500e-01,2.2048016250e+00,2.0510146570e+00,3.1769999964e-06,0.0000000000e+00,8.8834050897e-01,0.0000000000e+00,2.4166074305e+02,-5.0380544533e+05,8.2477538962e+04,1.2755988593e-17,2.5932176213e+04,5.5401508127e-01,2.8238501532e-02,2.7500000000e+00
1,1,35,35,0.0000000000e+00,8.4088236537e+04,7.1472379668e+04,3.1725974355e+04,4.5003924105e+04,7.5438464126e+05,7.3488641230e+07,2.0000000000e+30,6.4074835906e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.6990307367e+02,5.7168070860e+00,2.7897178800e-01,2.2243809390e+00,1.8967992780e+00,2.4269999699e-06,0.0000000000e+00,8.8143682899e-01,0.0000000000e+00,2.5178316522e+02,-5.0380534092e+05,8.2479808705e+04,1.3412914896e-17,2.6047156040e+04,5.5402706320e-01,2.8307237495e-02,2.7500000000e+00
1,1,36,36,0.0000000000e+00,8.6261623977e+04,7.2446494963e+04,3.1674647453e+04,4.4745528188e+04,7.6530046918e+05,7.3525994457e+07,2.0000000000e+30,6.4118830082e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.7577121834e+02,5.8674307000e+00,2.8272639500e-01,2.1976095020e+00,2.0238449790e+00,3.3100000678e-06,0.0000000000e+00,8.8919189202e-01,0.0000000000e+00,2.6133136896e+02,-5.0380300487e+05,8.2482113083e+04,1.6265601050e-17,2.6160966221e+04,5.5403946312e-01,2.8372126973e-02,2.7500000000e+00
1,1,37,37,0.0000000000e+00,8.9764743500e+04,7.3307567576e+04,3.1556944334e+04,4.4440768656e+04,7.7357744774e+05,7.3554755736e+07,2.0000000000e+30,6.4158739892e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.8158424144e+02,5.8122759870e+00,2.7834585800e-01,2.2008318820e+00,1.9771959090e+00,3.2720000149e-06,0.0000000000e+00,8.8689773596e-01,0.0000000000e+00,2.7019428803e+02,-5.0379797609e+05,8.2485289366e+04,1.2962673291e-17,2.6273585979e+04,5.5405794172e-01,2.8432693993e-02,2.7500000000e+00
1,1,38,38,0.0000000000e+00,9.4407565474e+04,7.4038014328e+04,3.1377724720e+04,4.4091810138e+04,7.7918051940e+05,7.3578916735e+07,2.0000000000e+30,6.4193650330e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.8729880264e+02,5.7137968900e+00,2.7980835900e-01,2.1948938880e+00,1.8462297890e+00,2.9539999673e-06,0.0000000000e+00,8.8802922498e-01,0.0000000000e+00,2.7819882077e+02,-5.0378986882e+05,8.2489919028e+04,1.1213547606e-17,2.6384987593e+04,5.5408646128e-01,2.8487963277e-02,2.7500000000e+00
1,1,39,39,0.0000000000e+00,1.0006482855e+05,7.4622002759e+04,3.1134503435e+04,4.3694162945e+04,7.8207365922e+05,7.3602231519e+07,2.0000000000e+30,6.4222910680e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.9319554462e+02,5.8960178790e+00,2.7803369900e-01,2.2213238460e+00,2.0510126170e+00,3.3129999792e-06,0.0000000000e+00,8.8634449198e-01,0.0000000000e+00,2.8515127144e+02,-5.0377848635e+05,8.2496304823e+04,9.5704167759e-18,2.6495132378e+04,5.5412711823e-01,2.8536731253e-02,2.7500000000e+00
1,1,40,40,0.0000000000e+00,1.0668250848e+05,7.5041674825e+04,3.0825311506e+04,4.3249116891e+04,7.8225831533e+05,7.3654272775e+07,2.0000000000e+30,6.4246157642e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,3.9889752101e+02,5.7012331950e+00,2.7771914600e-01,2.1970374520e+00,1.8708293690e+00,2.6779999871e-06,0.0000000000e+00,8.8646405897e-01,0.0000000000e+00,2.9087481900e+02,-5.0376389312e+05,8.2504502623e+04,1.5731236142e-17,2.6603969809e+04,5.5418034499e-01,2.8577828047e-02,2.7500000000e+00
1,1,41,41,0.0000000000e+00,1.1424549267e+05,7.5294322696e+04,3.0451110261e+04,4.2761456858e+04,7.7975076255e+05,7.3717332760e+07,2.0000000000e+30,6.4263344555e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,4.0459944820e+02,5.7012029480e+00,2.8136606100e-01,2.1917015780e+00,1.8668446200e+00,3.7729999462e-06,0.0000000000e+00,8.8765335997e-01,0.0000000000e+00,2.9523681830e+02,-5.0374643833e+05,8.2514376617e+04,1.4349320163e-17,2.6711437981e+04,5.5424527196e-01,2.8610318710e-02,2.7500000000e+00
1,1,42,42,0.0000000000e+00,1.2253745723e+05,7.5368513958e+04,3.0022281750e+04,4.2230696147e+04,7.7453504203e+05,7.3779741286e+07,2.0000000000e+30,6.4274795882e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,4.1041139555e+02,5.8112160190e+00,2.7735992600e-01,2.1975201940e+00,1.9691240330e+00,3.0450000281e-06,0.0000000000e+00,8.8971883202e-01,0.0000000000e+00,2.9816533961e+02,-5.0372673424e+05,8.2525653698e+04,1.2838823040e-17,2.6817466637e+04,5.5432008760e-01,2.8633631879e-02,2.7500000000e+00
1,1,43,43,0.0000000000e+00,1.3131110812e+05,7.5269943329e+04,2.9537547476e+04,4.1659006156e+04,7.6664511533e+05,7.3840723060e+07,2.0000000000e+30,6.4281225505e-05,2.0000000000e+01,0,1.0000000000e+00,0,1.0000000000e+00,0,1.0000000000e+00,4.1614879087e+02,5.7366555340e+00,2.7750107300e-01,2.1862049430e+00,1.9091171140e+00,3.2309999938e-06,0.0000000000e+00,8.8295542000e-01,0.0000000000e+00,2.9965580379e+02,-5.0370559872e+05,8.2537971281e+04,1.3680880127e-17,2.6921979377e+04,5.5440235750e-01,2.8647619788e-02,2.7500000000e+00
